file,duration,sample_rate,rms,peak,clipping_ratio,speech_ratio,silence_ratio,snr_estimate_db,decay_slope_db_per_s,spectral_centroid_hz,rolloff85_hz,tier
asr_final_20260809_234305_576.wav,2.96,16000,0.055386,0.5884,0.0,0.7789,0.2211,62.61,-350.1,849.5,1132.1,likely_quiet
asr_final_20260809_234500_767.wav,2.96,16000,0.075129,0.6146,0.0,0.8435,0.1565,75.58,,708.7,817.2,likely_quiet
asr_final_20260809_234503_877.wav,2.816,16000,0.051545,0.8394,0.0,0.7786,0.2214,32.38,118.6,684.6,823.9,likely_quiet
asr_final_20260809_234730_758.wav,2.96,16000,0.045287,0.8508,0.0,0.5884,0.4116,52.71,315.3,792.9,1055.7,likely_quiet
asr_final_20260809_234801_008.wav,2.96,16000,0.068452,0.6732,0.0,0.6429,0.3571,26.05,123.0,771.6,944.3,likely_quiet
asr_final_20260809_234813_088.wav,2.96,16000,0.071054,0.5825,0.0,0.8605,0.1395,62.92,384.4,875.8,1200.7,likely_quiet
asr_final_20260809_234838_120.wav,2.96,16000,0.046155,0.415,0.0,0.6259,0.3741,26.7,-36.1,679.9,708.1,likely_quiet
asr_final_20260809_234841_716.wav,2.96,16000,0.066523,0.4959,0.0,0.8741,0.1259,44.52,117.2,689.2,819.6,likely_quiet
asr_final_20260809_235003_398.wav,2.96,16000,0.059652,0.5313,0.0,0.7585,0.2415,44.66,163.0,967.4,1418.9,likely_quiet
asr_final_20260809_235032_342.wav,2.96,16000,0.066321,0.4941,0.0,0.8537,0.1463,43.55,116.2,691.1,812.2,likely_quiet
asr_final_20260809_235035_145.wav,2.56,16000,0.062271,0.737,0.0,0.437,0.563,19.83,62.7,976.2,1483.6,likely_moderate
asr_final_20260809_235104_048.wav,2.96,16000,0.056898,0.7689,0.0,0.8231,0.1769,54.93,-569.8,848.6,1001.0,likely_quiet
asr_final_20260809_235222_663.wav,2.96,16000,0.070406,0.5426,0.0,0.7211,0.2789,27.05,125.1,700.2,823.3,likely_quiet
asr_final_20260809_235225_554.wav,2.56,16000,0.053495,0.7633,0.0,0.815,0.185,51.3,-243.6,708.0,980.1,likely_quiet
asr_final_20260809_235230_927.wav,2.96,16000,0.066878,0.5997,0.0,0.7891,0.2109,53.9,-160.4,792.0,964.9,likely_quiet
asr_final_20260809_235408_443.wav,2.96,16000,0.063076,0.807,0.0,0.7585,0.2415,49.42,-384.9,846.5,995.9,likely_quiet
asr_final_20260809_235450_193.wav,2.96,16000,0.068789,0.4683,0.0,0.8741,0.1259,66.21,,714.9,819.9,likely_quiet
asr_final_20260809_235741_943.wav,3.216,16000,0.053224,0.719,0.0,0.4188,0.5813,57.34,-15.6,1025.8,1072.8,likely_quiet
asr_final_20260809_235749_009.wav,2.96,16000,0.066884,0.7383,0.0,0.5476,0.4524,27.12,46.0,808.0,961.8,likely_quiet
asr_final_20260809_235753_955.wav,2.96,16000,0.066957,0.5251,0.0,0.8605,0.1395,59.8,431.7,699.8,817.2,likely_quiet
asr_final_20260809_235940_995.wav,2.96,16000,0.045174,0.5476,0.0,0.7313,0.2687,49.48,-273.3,798.5,992.6,likely_quiet
asr_final_20260809_235944_445.wav,2.96,16000,0.066704,0.5134,0.0,0.7823,0.2177,30.0,127.3,713.4,818.6,likely_quiet
asr_final_20260809_235947_401.wav,2.56,16000,0.047478,0.7802,0.0,0.6811,0.3189,60.73,81.0,922.6,1128.5,likely_quiet
asr_final_20260810_000054_422.wav,2.96,16000,0.045532,0.5381,0.0,0.7007,0.2993,41.59,166.3,803.4,932.1,likely_quiet
asr_final_20260810_000248_337.wav,2.96,16000,0.060619,0.437,0.0,0.6259,0.3741,23.88,80.9,686.9,813.2,likely_quiet
asr_final_20260810_000320_115.wav,2.96,16000,0.06302,0.7295,0.0,0.7279,0.2721,41.5,192.1,784.5,960.1,likely_quiet
asr_final_20260810_000552_353.wav,2.96,16000,0.065938,0.4653,0.0,0.881,0.119,74.16,,687.1,814.2,likely_quiet
asr_final_20260810_000706_050.wav,2.96,16000,0.06116,0.4087,0.0,0.8401,0.1599,52.11,39.8,683.3,813.9,likely_quiet
asr_final_20260810_000731_231.wav,3.072,16000,0.093407,0.8629,0.0,0.5672,0.4328,17.65,10.6,945.0,1110.4,likely_moderate
asr_final_20260810_000755_725.wav,2.96,16000,0.084488,0.9809,0.0,0.8129,0.1871,51.32,-150.7,901.1,1183.4,likely_quiet
asr_final_20260810_000807_782.wav,2.96,16000,0.077783,0.8217,0.0,0.7687,0.2313,42.35,316.7,934.4,1108.8,likely_quiet
asr_final_20260810_000844_440.wav,2.96,16000,0.090794,0.8136,0.0,0.5136,0.4864,25.8,69.0,894.4,1098.0,likely_quiet
asr_final_20260810_000856_698.wav,2.96,16000,0.070655,0.5298,0.0,0.6361,0.3639,22.72,12.1,680.7,813.5,likely_quiet
asr_final_20260810_001012_999.wav,2.96,16000,0.045165,0.7932,0.0,0.551,0.449,30.67,-137.8,758.1,1058.4,likely_quiet
asr_final_20260810_001240_191.wav,2.96,16000,0.044979,0.9906,0.0,0.2517,0.7483,56.62,-93.1,846.0,1064.9,likely_quiet
asr_final_20260810_001427_962.wav,2.96,16000,0.057343,0.9433,0.0,0.4218,0.5782,37.98,-22.5,716.8,815.5,likely_quiet
asr_final_20260810_001504_616.wav,2.96,16000,0.080911,0.989,0.0,0.4592,0.5408,38.15,-130.2,613.6,816.9,likely_quiet
asr_final_20260810_001658_502.wav,2.96,16000,0.070698,0.9985,0.0,0.3197,0.6803,48.25,152.3,1166.4,1622.6,likely_quiet
asr_final_20260810_002235_335.wav,2.96,16000,0.186225,1.0,0.000127,0.5816,0.4184,39.72,-102.5,590.3,812.2,likely_quiet
asr_final_20260810_002238_195.wav,2.56,16000,0.200225,0.9999,0.000122,0.6732,0.3268,40.21,-104.9,753.3,916.0,likely_quiet
asr_final_20260810_003043_317.wav,2.96,16000,0.120152,0.9789,0.0,0.5272,0.4728,46.49,-102.4,487.1,545.3,likely_quiet
asr_final_20260810_003051_395.wav,2.96,16000,0.068983,1.0,2.1e-05,0.4116,0.5884,46.04,-146.0,732.3,1045.9,likely_quiet
asr_final_20260810_003058_609.wav,2.96,16000,0.071215,0.8359,0.0,0.7517,0.2483,42.77,62.4,517.1,860.8,likely_quiet
asr_final_20260810_003102_523.wav,3.584,16000,0.058679,0.4397,0.0,0.7416,0.2584,32.67,-89.0,642.3,838.4,likely_quiet
asr_final_20260810_003154_502.wav,2.96,16000,0.067298,0.6378,0.0,0.4966,0.5034,46.01,-199.4,915.8,2102.7,likely_quiet
asr_final_20260810_004711_721.wav,2.96,16000,0.167845,1.0,6.3e-05,0.7449,0.2551,19.23,97.0,531.8,676.7,likely_farfield_or_muffled
asr_final_20260810_005529_626.wav,2.96,16000,0.071021,0.9754,0.0,0.4014,0.5986,57.24,-209.8,1334.4,5028.4,likely_quiet
asr_final_20260810_005536_517.wav,2.96,16000,0.159081,1.0,0.000106,0.6122,0.3878,28.29,-4.0,749.5,1059.5,likely_quiet
asr_final_20260810_005730_125.wav,2.96,16000,0.103252,0.9999,4.2e-05,0.6429,0.3571,28.35,-16.0,644.6,851.0,likely_quiet
asr_final_20260810_005843_807.wav,2.96,16000,0.122893,0.7266,0.0,0.8776,0.1224,67.2,,583.0,741.9,likely_quiet
asr_final_20260810_005848_458.wav,4.352,16000,0.059308,0.6625,0.0,0.6998,0.3002,37.85,56.3,850.9,1000.5,likely_quiet
asr_final_20260810_010741_462.wav,2.96,16000,0.067045,0.9989,0.0,0.4014,0.5986,52.51,27.1,661.7,817.9,likely_quiet
asr_final_20260810_011847_865.wav,2.96,16000,0.061927,0.7749,0.0,0.3605,0.6395,45.02,41.3,844.0,1338.9,likely_quiet
asr_final_20260810_012330_991.wav,2.96,16000,0.189463,1.0,0.000106,0.6259,0.3741,52.3,-221.3,681.6,847.0,likely_quiet
asr_final_20260810_012358_345.wav,2.96,16000,0.196541,0.9999,0.000169,0.7075,0.2925,42.62,-13.4,670.9,880.1,likely_quiet
asr_final_20260810_012616_519.wav,2.96,16000,0.154509,0.9999,2.1e-05,0.8333,0.1667,30.36,166.9,615.7,882.4,likely_quiet
asr_final_20260810_013940_848.wav,2.96,16000,0.11229,0.9999,8.4e-05,0.3367,0.6633,50.89,-266.5,549.9,482.8,likely_quiet
asr_final_20260810_013956_503.wav,2.96,16000,0.033265,0.4652,0.0,0.5068,0.4932,30.3,-46.0,1152.1,2190.5,likely_quiet
asr_final_20260810_014343_808.wav,2.96,16000,0.110356,1.0,4.2e-05,0.3265,0.6735,48.78,-179.8,695.2,1003.0,likely_quiet
asr_final_20260810_014346_673.wav,2.56,16000,0.167417,1.0,0.000171,0.4764,0.5236,28.68,-125.1,556.2,742.6,likely_quiet
asr_final_20260810_014351_719.wav,2.96,16000,0.147907,0.9999,2.1e-05,0.7279,0.2721,52.78,-325.4,471.0,470.9,likely_quiet
asr_final_20260810_014457_247.wav,2.96,16000,0.120792,0.9579,0.0,0.6701,0.3299,30.21,-13.8,546.8,610.5,likely_quiet
asr_final_20260810_014502_927.wav,2.96,16000,0.098266,0.6138,0.0,0.6361,0.3639,64.82,-55.5,736.5,1278.0,likely_quiet
asr_final_20260810_014502_999.wav,2.96,16000,0.10444,0.8939,0.0,0.6497,0.3503,43.0,-48.6,450.3,428.4,likely_quiet
asr_final_20260810_014522_204.wav,2.96,16000,0.143167,0.7509,0.0,0.7313,0.2687,54.73,-177.6,804.0,1364.9,likely_quiet
asr_final_20260810_014548_509.wav,2.96,16000,0.040913,0.631,0.0,0.7177,0.2823,65.09,91.4,807.9,954.4,likely_quiet
asr_final_20260810_014630_046.wav,2.96,16000,0.134501,0.8009,0.0,0.6973,0.3027,59.55,-221.9,657.5,835.8,likely_quiet
asr_final_20260810_014650_639.wav,2.96,16000,0.154417,0.7414,0.0,0.6735,0.3265,34.2,46.8,923.9,1106.1,likely_quiet
asr_final_20260810_014705_995.wav,2.96,16000,0.13375,0.7187,0.0,0.7449,0.2551,71.81,-275.9,783.9,1025.0,likely_quiet
asr_final_20260810_014719_392.wav,2.96,16000,0.072323,0.7295,0.0,0.5952,0.4048,46.56,-105.5,809.5,994.3,likely_quiet
asr_final_20260810_014754_101.wav,2.96,16000,0.079842,0.7262,0.0,0.4048,0.5952,70.14,190.9,613.7,689.2,likely_quiet
asr_final_20260810_014832_411.wav,2.96,16000,0.090236,0.748,0.0,0.4932,0.5068,61.58,8.5,771.8,759.8,likely_quiet
asr_final_20260810_014851_832.wav,2.96,16000,0.152744,0.7274,0.0,0.8537,0.1463,64.82,,732.7,935.1,likely_quiet
asr_final_20260810_014910_583.wav,2.96,16000,0.155219,0.8154,0.0,0.517,0.483,72.07,-568.0,778.6,1167.9,likely_quiet
asr_final_20260810_014920_627.wav,2.96,16000,0.146936,0.8085,0.0,0.6633,0.3367,36.29,-71.7,760.0,958.1,likely_quiet
asr_final_20260810_015107_243.wav,2.96,16000,0.083113,0.6409,0.0,0.4048,0.5952,69.02,-99.3,831.4,1434.8,likely_quiet
asr_final_20260810_015148_533.wav,5.008,16000,0.046608,0.4068,0.0,0.7275,0.2725,40.48,-22.9,655.2,759.0,likely_quiet
asr_final_20260810_015204_288.wav,2.96,16000,0.044029,0.4085,0.0,0.7925,0.2075,43.05,19.5,701.7,1056.8,likely_quiet
asr_final_20260810_015207_438.wav,2.96,16000,0.152732,0.7909,0.0,0.8537,0.1463,78.4,,763.0,1072.6,likely_quiet
asr_final_20260810_015259_875.wav,2.96,16000,0.049445,0.8793,0.0,0.6395,0.3605,40.7,154.5,704.4,887.8,likely_quiet
asr_final_20260810_015309_331.wav,2.96,16000,0.088683,0.8604,0.0,0.5068,0.4932,71.09,-380.6,860.5,1078.0,likely_quiet
asr_final_20260810_015443_987.wav,2.96,16000,0.189559,0.8032,0.0,0.8469,0.1531,67.27,693.1,834.5,1453.4,likely_quiet
asr_final_20260810_015539_541.wav,3.84,16000,0.111231,0.6666,0.0,0.6571,0.3429,68.0,-57.7,765.6,1338.5,likely_quiet
asr_final_20260810_015556_441.wav,2.96,16000,0.109242,0.7791,0.0,0.5884,0.4116,66.65,-182.0,726.1,892.9,likely_quiet
asr_final_20260810_015618_926.wav,2.96,16000,0.132939,0.7491,0.0,0.7517,0.2483,57.4,-115.7,772.2,1402.0,likely_quiet
asr_final_20260810_015651_072.wav,2.96,16000,0.129953,0.7052,0.0,0.6259,0.3741,69.64,-208.2,670.2,830.4,likely_quiet
asr_final_20260810_015740_028.wav,2.96,16000,0.155652,0.7188,0.0,0.8129,0.1871,65.79,299.0,823.8,1099.7,likely_quiet
asr_final_20260810_015820_899.wav,3.216,16000,0.107946,1.0,5.8e-05,0.2719,0.7281,49.23,-95.7,739.2,1472.0,likely_quiet
asr_final_20260810_015915_580.wav,2.704,16000,0.205812,0.9999,4.6e-05,0.806,0.194,41.28,289.9,872.1,1188.6,likely_quiet
asr_final_20260810_020058_931.wav,2.96,16000,0.232745,0.9999,8.4e-05,0.8537,0.1463,67.2,-273.9,702.8,914.5,likely_quiet
asr_final_20260810_020222_740.wav,2.96,16000,0.177183,0.7645,0.0,0.7653,0.2347,73.53,-149.7,781.9,1366.9,likely_quiet
asr_final_20260810_020258_610.wav,2.96,16000,0.120027,0.7928,0.0,0.6803,0.3197,64.84,88.5,800.3,1109.1,likely_quiet
asr_final_20260810_021127_714.wav,2.96,16000,0.080689,0.976,0.0,0.2653,0.7347,45.24,94.0,707.6,743.6,likely_quiet
asr_final_20260810_022728_834.wav,4.24,16000,0.11629,1.0,5.9e-05,0.564,0.436,19.69,-22.6,665.6,787.5,likely_farfield_or_muffled
asr_final_20260810_022733_175.wav,2.96,16000,0.065068,0.7929,0.0,0.7279,0.2721,36.81,-33.1,1259.5,1625.3,likely_quiet
asr_final_20260810_022754_138.wav,2.96,16000,0.133284,0.9988,0.0,0.7381,0.2619,43.56,-84.1,892.6,1250.3,likely_quiet
asr_final_20260810_022825_806.wav,2.96,16000,0.149653,1.0,4.2e-05,0.7041,0.2959,52.34,-194.9,793.6,1133.1,likely_quiet
asr_final_20260810_022916_998.wav,2.96,16000,0.152202,0.9998,2.1e-05,0.6531,0.3469,51.81,-9.7,866.8,1217.6,likely_quiet
asr_final_20260810_022959_558.wav,2.96,16000,0.081448,0.9919,0.0,0.8571,0.1429,48.1,99.2,746.4,1089.9,likely_quiet
asr_final_20260810_023303_383.wav,2.96,16000,0.103849,0.8732,0.0,0.619,0.381,55.67,-181.4,565.5,797.0,likely_quiet
asr_final_20260810_024015_224.wav,2.96,16000,0.064074,0.9999,2.1e-05,0.2381,0.7619,45.46,75.7,785.0,1125.3,likely_quiet
asr_final_20260810_024026_449.wav,7.312,16000,0.067439,0.7916,0.0,0.668,0.332,42.0,-31.8,655.3,736.7,likely_quiet
asr_final_20260810_024033_936.wav,2.96,16000,0.055334,0.5386,0.0,0.5612,0.4388,36.37,-64.9,769.7,1009.8,likely_quiet
asr_final_20260810_024037_777.wav,2.96,16000,0.083525,0.9965,0.0,0.5306,0.4694,40.0,17.2,846.1,1075.7,likely_quiet
asr_final_20260810_024556_215.wav,2.96,16000,0.190465,1.0,0.000106,0.8197,0.1803,37.53,353.5,1117.6,1802.4,likely_quiet
asr_final_20260810_024559_077.wav,2.56,16000,0.223292,1.0,0.000146,0.815,0.185,40.8,-30.7,1056.2,1989.1,likely_quiet
asr_final_20260810_024601_878.wav,2.56,16000,0.19616,0.9999,7.3e-05,0.6496,0.3504,35.56,-28.1,643.2,796.5,likely_quiet
asr_final_20260810_024605_407.wav,2.96,16000,0.080926,0.6591,0.0,0.8027,0.1973,40.26,-26.1,499.2,585.5,likely_quiet
asr_final_20260810_024620_640.wav,2.96,16000,0.247822,0.9999,2.1e-05,0.8333,0.1667,59.11,-390.3,603.3,697.0,likely_quiet
asr_final_20260810_024624_915.wav,2.96,16000,0.143329,0.9023,0.0,0.6293,0.3707,25.93,22.4,663.4,757.8,likely_quiet
asr_final_20260810_025914_146.wav,2.96,16000,0.071322,0.8955,0.0,0.6088,0.3912,13.52,75.8,866.8,1289.2,likely_farfield_or_muffled
asr_final_20260810_030652_668.wav,2.96,16000,0.121592,0.9999,4.2e-05,0.466,0.534,53.05,-292.7,844.8,1210.5,likely_quiet
asr_final_20260810_030700_798.wav,2.96,16000,0.067352,0.7921,0.0,0.602,0.398,31.37,-9.7,570.1,694.3,likely_quiet
asr_final_20260810_031406_759.wav,2.96,16000,0.074722,0.9999,8.4e-05,0.2755,0.7245,49.88,-124.6,1100.6,1686.8,likely_quiet
asr_final_20260810_033154_193.wav,2.96,16000,0.135995,0.9998,4.2e-05,0.2789,0.7211,53.15,-171.0,361.8,378.4,likely_quiet
asr_final_20260810_033541_557.wav,2.96,16000,0.075695,1.0,2.1e-05,0.4184,0.5816,41.32,71.8,736.5,874.3,likely_quiet
asr_final_20260810_033730_424.wav,2.96,16000,0.068845,0.5294,0.0,0.7517,0.2483,33.01,-245.9,677.2,814.9,likely_quiet
asr_final_20260810_033735_966.wav,2.96,16000,0.075965,0.9965,0.0,0.7449,0.2551,41.32,169.0,704.8,1030.7,likely_quiet
asr_final_20260810_035627_487.wav,2.96,16000,0.097418,0.9166,0.0,0.4966,0.5034,42.43,-152.4,438.3,482.1,likely_quiet
asr_final_20260810_035654_128.wav,2.96,16000,0.15214,1.0,0.000211,0.5034,0.4966,46.03,390.8,542.3,686.5,likely_quiet
asr_final_20260810_035657_462.wav,2.96,16000,0.222746,1.0,0.000296,0.7619,0.2381,41.24,278.6,557.0,707.1,likely_quiet
asr_final_20260810_040759_408.wav,4.496,16000,0.117579,1.0,4.2e-05,0.6317,0.3683,40.33,-292.4,705.6,963.1,likely_quiet
asr_final_20260810_040804_903.wav,2.96,16000,0.049586,0.4782,0.0,0.5782,0.4218,39.06,56.8,565.3,752.0,likely_quiet
asr_final_20260810_040814_033.wav,2.96,16000,0.078279,0.9999,2.1e-05,0.3095,0.6905,44.31,-115.8,612.4,790.2,likely_quiet
asr_final_20260810_041150_884.wav,3.216,16000,0.07547,0.9046,0.0,0.3344,0.6656,48.68,-238.1,783.3,983.5,likely_quiet
asr_final_20260810_041812_288.wav,2.96,16000,0.127099,1.0,0.000127,0.5646,0.4354,40.06,-61.9,786.7,1164.5,likely_quiet
asr_final_20260810_041847_953.wav,2.96,16000,0.21989,1.0,0.000211,0.8027,0.1973,32.91,46.9,712.2,1099.0,likely_quiet
asr_final_20260810_041850_917.wav,2.816,16000,0.093772,0.8683,0.0,0.6964,0.3036,55.85,-168.3,965.4,1214.8,likely_quiet
asr_final_20260810_041902_675.wav,2.96,16000,0.066422,0.9971,0.0,0.415,0.585,47.11,-75.0,1078.1,1236.8,likely_quiet
asr_final_20260810_041908_352.wav,2.96,16000,0.087264,0.8214,0.0,0.5952,0.4048,56.02,95.6,786.9,1096.6,likely_quiet
asr_final_20260810_045019_648.wav,5.264,16000,0.172906,1.0,4.7e-05,0.7615,0.2385,32.02,219.0,503.2,628.8,likely_quiet
asr_final_20260810_045026_288.wav,2.96,16000,0.096332,0.9047,0.0,0.2891,0.7109,66.17,-473.5,460.8,469.9,likely_quiet
asr_final_20260810_045722_058.wav,2.96,16000,0.067315,0.9522,0.0,0.5238,0.4762,22.9,-10.4,722.8,1590.2,likely_quiet
asr_final_20260810_045744_338.wav,2.96,16000,0.044662,0.7328,0.0,0.4184,0.5816,44.82,-103.4,1006.8,1284.1,likely_quiet
asr_final_20260810_045927_721.wav,2.96,16000,0.137886,0.9999,6.3e-05,0.585,0.415,49.94,-42.6,1049.6,1416.2,likely_quiet
asr_final_20260810_045940_342.wav,2.96,16000,0.129788,0.9838,0.0,0.6701,0.3299,60.39,-294.4,726.3,888.2,likely_quiet
asr_final_20260810_045947_802.wav,2.96,16000,0.125452,0.9594,0.0,0.6633,0.3367,38.13,22.9,1079.8,1678.4,likely_quiet
asr_final_20260810_050255_959.wav,2.96,16000,0.04266,0.4362,0.0,0.5,0.5,44.97,56.9,873.0,1135.1,likely_quiet
asr_final_20260810_050316_366.wav,2.96,16000,0.060988,0.6557,0.0,0.6156,0.3844,27.85,0.8,675.9,761.8,likely_quiet
asr_final_20260810_050338_613.wav,2.96,16000,0.196468,0.9999,6.3e-05,0.881,0.119,69.69,,1007.5,1367.6,likely_quiet
asr_final_20260810_050816_128.wav,2.96,16000,0.087988,0.9955,0.0,0.8265,0.1735,47.68,-196.3,979.3,1208.8,likely_quiet
asr_final_20260810_050947_075.wav,7.312,16000,0.152439,1.0,8.5e-05,0.7654,0.2346,47.22,65.8,858.5,1130.6,likely_quiet
asr_final_20260810_051016_199.wav,5.008,16000,0.085048,0.9758,0.0,0.6874,0.3126,36.96,0.3,795.5,1168.9,likely_quiet
asr_final_20260810_051024_357.wav,2.96,16000,0.111088,1.0,6.3e-05,0.4456,0.5544,57.96,116.4,896.9,1197.6,likely_quiet
asr_final_20260810_051106_847.wav,2.96,16000,0.108333,0.9676,0.0,0.619,0.381,64.77,-164.9,800.1,1155.7,likely_quiet
asr_final_20260810_051140_421.wav,2.96,16000,0.113077,0.9971,0.0,0.7347,0.2653,46.14,-91.6,754.1,1011.8,likely_quiet
asr_final_20260810_051155_238.wav,2.96,16000,0.089845,0.9929,0.0,0.3231,0.6769,60.49,-394.4,857.7,1323.6,likely_quiet
asr_final_20260810_051158_120.wav,2.56,16000,0.078752,0.9919,0.0,0.4291,0.5709,52.03,-63.3,780.3,880.1,likely_quiet
asr_final_20260810_051322_350.wav,2.96,16000,0.071643,0.7228,0.0,0.3333,0.6667,66.55,-257.0,785.4,1014.2,likely_quiet
asr_final_20260810_051743_414.wav,2.96,16000,0.094216,0.855,0.0,0.6122,0.3878,22.56,91.9,1260.3,2156.4,likely_quiet
asr_final_20260810_052551_071.wav,2.048,16000,0.162246,1.0,0.000244,0.5074,0.4926,79.66,178.4,682.5,955.6,likely_quiet
asr_final_20260810_052619_224.wav,5.52,16000,0.097183,0.5433,0.0,0.6327,0.3673,70.33,-0.0,785.6,994.4,likely_quiet
asr_final_20260810_055001_071.wav,2.304,16000,0.232128,0.9999,0.000136,0.5789,0.4211,94.58,50.6,686.5,888.0,likely_quiet
asr_final_20260810_055003_795.wav,2.816,16000,0.176992,0.9992,8.9e-05,0.4571,0.5429,78.26,-548.6,893.5,1193.9,likely_quiet
asr_final_20260810_055153_656.wav,1.792,16000,0.154756,0.7193,0.0,0.7232,0.2768,105.2,-0.0,731.8,738.3,likely_quiet
asr_final_20260810_055158_758.wav,5.52,16000,0.088235,0.5784,0.0,0.7382,0.2618,65.35,131.8,796.5,987.3,likely_quiet
asr_final_20260810_055214_272.wav,5.52,16000,0.064756,0.5317,0.0,0.42,0.58,41.02,72.5,666.8,687.7,likely_quiet
asr_final_20260810_055258_418.wav,1.536,16000,0.100203,0.4433,0.0,0.8355,0.1645,20.59,338.9,625.7,845.7,likely_quiet
asr_final_20260810_055329_702.wav,5.52,16000,0.132825,0.6216,0.0,0.7818,0.2182,23.64,254.6,680.5,909.1,likely_quiet
asr_final_20260810_055354_251.wav,2.048,16000,0.104739,0.442,0.0,0.7586,0.2414,101.61,-0.0,715.8,1013.2,likely_quiet
asr_final_20260810_055417_691.wav,14.992,16000,0.060259,0.4979,0.0,0.4482,0.5518,67.94,17.3,597.9,657.5,likely_quiet
asr_final_20260810_055435_078.wav,5.52,16000,0.06142,0.4736,0.0,0.6018,0.3982,69.38,-253.8,603.2,916.7,likely_quiet
asr_final_20260810_055448_023.wav,5.52,16000,0.071414,0.643,0.0,0.6436,0.3564,51.33,60.9,948.0,1110.9,likely_quiet
asr_final_20260810_061339_718.wav,2.96,16000,0.102189,0.9313,0.0,0.568,0.432,46.0,45.3,956.6,1232.4,likely_quiet
asr_final_20260810_061345_141.wav,2.96,16000,0.080229,0.9999,2.1e-05,0.3605,0.6395,58.91,588.7,927.9,1388.5,likely_quiet
asr_final_20260810_063747_900.wav,2.96,16000,0.055849,0.5422,0.0,0.7449,0.2551,23.49,-37.4,594.2,701.7,likely_quiet
asr_final_20260810_063751_782.wav,2.96,16000,0.182568,0.9999,0.000148,0.5748,0.4252,26.37,0.2,436.9,455.1,likely_quiet
asr_final_20260810_064336_623.wav,2.96,16000,0.06976,0.9909,0.0,0.4898,0.5102,29.73,-105.6,637.6,781.8,likely_quiet
asr_final_20260810_064528_138.wav,2.96,16000,0.045303,0.5436,0.0,0.8571,0.1429,33.24,26.4,876.7,1329.4,likely_quiet
asr_final_20260810_064535_698.wav,2.704,16000,0.116361,0.9998,4.6e-05,0.3209,0.6791,18.72,-3.2,601.9,784.0,likely_farfield_or_muffled
asr_final_20260810_064538_753.wav,2.96,16000,0.121199,0.9985,0.0,0.8163,0.1837,43.18,-340.2,543.0,768.6,likely_quiet
asr_final_20260810_064648_819.wav,1.024,16000,0.15862,0.999,0.000122,0.63,0.37,52.58,-436.0,580.2,662.1,likely_quiet
asr_final_20260810_064711_466.wav,6.912,16000,0.141904,0.8781,0.0,0.6923,0.3077,75.19,-443.2,642.0,714.0,likely_quiet
asr_final_20260810_064826_515.wav,3.328,16000,0.062892,0.6306,0.0,0.2175,0.7825,76.0,-174.9,616.7,795.7,likely_quiet
asr_final_20260810_064833_941.wav,1.424,16000,0.055333,0.6389,0.0,0.7286,0.2714,55.61,-168.2,828.8,1048.5,likely_quiet
asr_final_20260810_064840_499.wav,1.68,16000,0.087992,0.6463,0.0,0.7711,0.2289,69.86,,641.3,772.0,likely_quiet
asr_final_20260810_064852_977.wav,5.264,16000,0.09377,0.6137,0.0,0.5305,0.4695,71.58,312.9,608.6,833.0,likely_quiet
asr_final_20260810_064904_997.wav,5.52,16000,0.070908,0.6651,0.0,0.6091,0.3909,63.36,-416.8,754.1,1054.5,likely_quiet
asr_final_20260810_064908_356.wav,3.328,16000,0.088565,0.7082,0.0,0.6314,0.3686,29.63,32.6,694.1,982.3,likely_quiet
asr_final_20260810_070210_662.wav,1.536,16000,0.185011,0.9999,0.000122,0.5461,0.4539,44.79,-201.2,604.0,676.4,likely_quiet
asr_final_20260810_070220_600.wav,5.264,16000,0.179081,0.9999,9.5e-05,0.4141,0.5859,62.46,364.5,656.5,855.8,likely_quiet
asr_final_20260810_071759_958.wav,2.304,16000,0.112015,0.9986,0.0,0.2939,0.7061,61.01,-162.3,568.3,716.6,likely_quiet
asr_final_20260810_071854_821.wav,1.536,16000,0.097542,0.9644,0.0,0.3684,0.6316,71.88,-319.2,739.7,884.1,likely_quiet
asr_final_20260810_074850_031.wav,8.08,16000,0.17313,0.9993,3.1e-05,0.7605,0.2395,33.87,126.0,510.2,655.8,likely_quiet
asr_final_20260810_074902_362.wav,5.52,16000,0.055205,0.6183,0.0,0.7255,0.2745,56.25,274.0,513.7,627.5,likely_quiet
asr_final_20260810_074905_140.wav,2.56,16000,0.069835,0.7755,0.0,0.4961,0.5039,68.85,-309.9,468.4,548.8,likely_quiet
asr_final_20260810_074924_266.wav,6.288,16000,0.058539,0.6139,0.0,0.6093,0.3907,65.64,-574.8,629.5,737.8,likely_quiet
asr_final_20260810_075557_248.wav,2.96,16000,0.100005,0.9992,2.1e-05,0.2483,0.7517,67.75,-230.3,414.4,585.8,likely_quiet
asr_final_20260810_080058_826.wav,5.52,16000,0.097291,0.9992,2.3e-05,0.2909,0.7091,61.86,257.4,543.3,717.4,likely_quiet
asr_final_20260810_080153_864.wav,3.072,16000,0.171278,0.9995,4.1e-05,0.7934,0.2066,53.64,291.0,559.9,678.4,likely_quiet
asr_final_20260810_080200_905.wav,1.792,16000,0.159547,0.8847,0.0,0.7062,0.2938,77.87,-499.6,699.7,900.7,likely_quiet
asr_final_20260810_080238_341.wav,5.52,16000,0.083425,0.7162,0.0,0.4582,0.5418,63.43,-49.9,766.4,891.7,likely_quiet
